13937410526034234285	3
16492387279575349626	5168
16546896827135797122	1
2966211047660533784	322169
2794642894381292255	3770
16120314216498117345	3
1449326320830627791	16470
16410953239227780113	1
7754552072540925911	4
6347827643374108573	1
3837907896847117145	2
18055315024734488457	2
9156197701476927488	1
13901623311714383252	1
15836417472351517575	6532
14229428146066760078	262
16005631957685707019	44699
1130306523124390340	17602
5453960254121599096	11
9380396683433931600	15
1555968605595793898	1177
11977754619855620030	156
5699498476532669679	2
9282526939119303944	3
16302477367274188323	7834
7519445923107183742	765
5540426764760905700	1
2876760487200515030	31357
9243620096321095155	595
13611533250284457869	23
9694503504894027097	373
17912382010690360557	2
6581652783720582632	1
4919146108162208341	79867
9913491082872821749	1
2541139756153807539	148132
12449082413926761572	2
265756219388755307	986
683146459070063721	9
9583411451848050627	1
16174943923330085836	105
4429967069922742852	4
618799111655007007	27
14982053890456893491	4496
8265501488991516470	11
6931669476387121568	567
6841005717705929455	481547
5530736320131958556	352
15133379255631764756	1384993
4267756223851345051	11379
7784334363830945311	4578
1321818306152309024	31
1017229386582998027	24
6830655961071196553	2
4161874635150019764	1574
7474520894036656203	23
17314615029884170114	1
7184325494020276312	36173
5480851641174086756	15
13222646795369317236	1
7286445426867575167	2
6586539715980601826	1060
14627876197776235928	41817
9170404023010077074	3
5749508391434081165	17
17900784481140109828	1946
18388626935084190986	1
11001629288103822106	4
10492748933322252013	10
13020515855037552160	209
16205676279045566528	1823
6544761844226767171	1
275749922963313685	2
7882806135511520681	53
6747958747487167538	6
2744234031824854919	2154
8514068364715117023	6641
11444349542048706026	3
2752438117065817385	3
13330032368219276868	14
5206789969630206316	2608
1781909918793477484	6
9009828502233425502	1
12445327203916566222	7
15651618263173673877	1
2606930775192480094	2
5582991313675903203	4496
3743452535659227702	23
6499512008410816200	0
5808928561753525722	58
10120797257923371152	11
12329241670414733417	2
147621114301566131	2
11390279010452600566	2
12489808067771102438	2441
7482488377953146984	1
17906049251971786652	1
10769816018225624948	1
9791633498957830084	7
10970044371737356682	201
10650404126923380486	8
16999257068346985210	80
4356435800140583076	14
6596572599551458303	1
8060484877092660697	1
2767675901425780511	22
15099429805768581466	720
15871890480387230797	87
15844375608348167400	15849
9044650023955275859	25
17162098830342672016	369
5542828701491678815	8653
4102290411044908357	5
1941318515498927353	1
11106326704825642830	4819388
9249250737529984900	3
14283874075893631620	15
3172164968400837444	775
3005714774436169578	1
1285123581719588208	39
5919504812009320555	1
11930925620205586129	3
2211300352387366355	8
7148270672853398633	1
14092894118885930288	1
12164987945414320022	3
772522063355060059	18183
14683910481924981573	1
8879172288737961371	29
10615419808657017800	1
13447465339407740020	148487
15612617017875062968	14
15403749663117994845	9853
12963083309460596040	396
7031295027561808534	3
661871157388700001	8
17807875124411455233	1
1589077557662590158	20186
2897258561537760325	1
17537733327062960144	4112
15497894515147050857	49
8292254375538459403	27133
10713893109443120408	156
602534998706061742	1
14313403056391570965	434
8015156230273815667	3813
7394401162792672092	15
3900556753289705399	87293
17597217519363984886	1
5118763244140525932	7971
12962787752041926645	16851
14422887395017856455	1
3198147139177950120	1
11514241340744386478	15
17392685262830497496	4865
10437004317945383344	12
13304801110844307026	1
7987546746799197907	9086
3535333061211616543	3386
12680560457332613317	3499
3949427289567839037	28080
5105510266434330963	4
11999272340541820086	2
367543435200159832	441
3723196725454161428	0
10854832347290533211	2
7090947091477928520	143
7525093247433563995	347
3735858345941214494	37
15163760872677218510	5
392532416652030200	268
8303558033122578959	25
17011063998597140302	445
1795305861312731416	1
3693013349568977854	34757
6703981322572637328	1
9243499004148851789	1
492166109741380034	3
1102453626580433985	8
8837434272643150960	1679
2815384711423730708	300
12752909124301879219	37
14530000421661865182	22
15252449596286522535	21300
8521368107717778589	772581
13004915398072956830	7
16072802759842518388	47
13189931912776132767	2
4549016053800032103	14
3957078446178219297	3458
14933537079347740390	2607
